allocation_id,candidate_id,seat_id,exam_session_id,distance_from_preference_km
4401,4401,18505,1,0.0
4402,4402,6558,1,0.0
4403,4403,9363,1,0.0
4404,4404,31576,1,0.0
4405,4405,28926,1,0.0
4406,4406,12787,1,0.0
4407,4407,7745,1,0.0
4408,4408,14872,1,0.0
4409,4409,1551,1,0.0
4410,4410,8972,1,0.0
4411,4411,3633,1,0.0
4412,4412,5118,1,0.0
4413,4413,29978,1,0.0
4414,4414,19051,1,0.0
4415,4415,4385,1,0.0
4416,4416,18872,1,0.0
4417,4417,21909,1,0.0
4418,4418,29807,1,0.0
4419,4419,22840,1,0.0
4420,4420,8431,1,0.0
4421,4421,33444,1,0.0
4422,4422,1243,1,0.0
4423,4423,2617,1,0.0
4424,4424,32274,1,0.0
4425,4425,13478,1,0.0
4426,4426,28089,1,0.0
4427,4427,10606,1,0.0
4428,4428,3473,1,0.0
4429,4429,13248,1,0.0
4430,4430,16641,1,0.0
4431,4431,15729,1,0.0
4432,4432,12143,1,0.0
4433,4433,17237,1,0.0
4434,4434,27170,1,0.0
4435,4435,29514,1,0.0
4436,4436,2254,1,0.0
4437,4437,7973,1,0.0
4438,4438,16122,1,0.0
4439,4439,16665,1,0.0
4440,4440,10096,1,0.0
4441,4441,28053,1,0.0
4442,4442,9023,1,0.0
4443,4443,16144,1,0.0
4444,4444,17736,1,0.0
4445,4445,12603,1,0.0
4446,4446,29548,1,0.0
4447,4447,5979,1,0.0
4448,4448,23133,1,0.0
4449,4449,15247,1,0.0
4450,4450,16225,1,0.0
4451,4451,5006,1,0.0
4452,4452,17828,1,0.0
4453,4453,25079,1,0.0
4454,4454,11977,1,0.0
4455,4455,11852,1,0.0
4456,4456,3185,1,0.0
4457,4457,23260,1,0.0
4458,4458,29596,1,0.0
4459,4459,16934,1,0.0
4460,4460,29251,1,0.0
4461,4461,16171,1,0.0
4462,4462,9942,1,0.0
4463,4463,6183,1,0.0
4464,4464,16194,1,0.0
4465,4465,18165,1,0.0
4466,4466,25590,1,0.0
4467,4467,6705,1,0.0
4468,4468,24070,1,0.0
4469,4469,2866,1,0.0
4470,4470,29680,1,0.0
4471,4471,30650,1,0.0
4472,4472,4465,1,0.0
4473,4473,18071,1,0.0
4474,4474,27872,1,0.0
4475,4475,31600,1,0.0
4476,4476,27522,1,0.0
4477,4477,13795,1,0.0
4478,4478,1408,1,0.0
4479,4479,29256,1,0.0
4480,4480,28775,1,0.0
4481,4481,19065,1,0.0
4482,4482,17708,1,0.0
4483,4483,31881,1,0.0
4484,4484,980,1,0.0
4485,4485,32783,1,0.0
4486,4486,2894,1,0.0
4487,4487,18168,1,0.0
4488,4488,5069,1,0.0
4489,4489,25381,1,0.0
4490,4490,3612,1,0.0
4491,4491,13912,1,0.0
4492,4492,16458,1,0.0
4493,4493,30150,1,0.0
4494,4494,18195,1,0.0
4495,4495,24724,1,0.0
4496,4496,13559,1,0.0
4497,4497,16808,1,0.0
4498,4498,14892,1,0.0
4499,4499,6042,1,0.0
4500,4500,7910,1,0.0
4501,4501,25428,1,0.0
4502,4502,6412,1,0.0
4503,4503,4790,1,0.0
4504,4504,7101,1,0.0
4505,4505,30219,1,0.0
4506,4506,5016,1,0.0
4507,4507,20959,1,0.0
4508,4508,15670,1,0.0
4509,4509,29634,1,0.0
4510,4510,197,1,0.0
4511,4511,7524,1,0.0
4512,4512,16338,1,0.0
4513,4513,3500,1,0.0
4514,4514,22197,1,0.0
4515,4515,13760,1,0.0
4516,4516,6813,1,0.0
4517,4517,6892,1,0.0
4518,4518,30061,1,0.0
4519,4519,11837,1,0.0
4520,4520,27933,1,0.0
4521,4521,22832,1,0.0
4522,4522,18424,1,0.0
4523,4523,8113,1,0.0
4524,4524,12208,1,0.0
4525,4525,22499,1,0.0
4526,4526,105,1,0.0
4527,4527,33378,1,0.0
4528,4528,32789,1,0.0
4529,4529,34,1,0.0
4530,4530,32484,1,0.0
4531,4531,4301,1,0.0
4532,4532,18101,1,0.0
4533,4533,31625,1,0.0
4534,4534,20879,1,0.0
4535,4535,29531,1,0.0
4536,4536,3541,1,0.0
4537,4537,28865,1,0.0
4538,4538,28025,1,0.0
4539,4539,23114,1,0.0
4540,4540,17932,1,0.0
4541,4541,22915,1,0.0
4542,4542,16435,1,0.0
4543,4543,16725,1,0.0
4544,4544,4956,1,0.0
4545,4545,31446,1,0.0
4546,4546,8772,1,0.0
4547,4547,25405,1,0.0
4548,4548,9961,1,0.0
4549,4549,24518,1,0.0
4550,4550,15794,1,0.0
4551,4551,6637,1,0.0
4552,4552,16783,1,0.0
4553,4553,2486,1,0.0
4554,4554,29699,1,0.0
4555,4555,16314,1,0.0
4556,4556,1716,1,0.0
4557,4557,23851,1,0.0
4558,4558,27977,1,0.0
4559,4559,1843,1,0.0
4560,4560,15492,1,0.0
4561,4561,17470,1,0.0
4562,4562,2930,1,0.0
4563,4563,9226,1,0.0
4564,4564,15030,1,0.0
4565,4565,9564,1,0.0
4566,4566,30625,1,0.0
4567,4567,25481,1,0.0
4568,4568,17032,1,0.0
4569,4569,21865,1,0.0
4570,4570,30049,1,0.0
4571,4571,21133,1,0.0
4572,4572,16635,1,0.0
4573,4573,22253,1,0.0
4574,4574,11159,1,0.0
4575,4575,14299,1,0.0
4576,4576,17716,1,0.0
4577,4577,33018,1,0.0
4578,4578,28914,1,0.0
4579,4579,22721,1,0.0
4580,4580,20069,1,0.0
4581,4581,1214,1,0.0
4582,4582,21806,1,0.0
4583,4583,12768,1,0.0
4584,4584,10166,1,0.0
4585,4585,19664,1,0.0
4586,4586,15265,1,0.0
4587,4587,21583,1,0.0
4588,4588,26653,1,0.0
4589,4589,6080,1,0.0
4590,4590,973,1,0.0
4591,4591,17102,1,0.0
4592,4592,22837,1,0.0
4593,4593,12716,1,0.0
4594,4594,31081,1,0.0
4595,4595,122,1,0.0
4596,4596,5993,1,0.0
4597,4597,25461,1,0.0
4598,4598,15442,1,0.0
4599,4599,10722,1,0.0
4600,4600,16391,1,0.0
4601,4601,12529,1,0.0
4602,4602,735,1,0.0
4603,4603,8851,1,0.0
4604,4604,6922,1,0.0
4605,4605,32109,1,0.0
4606,4606,7915,1,0.0
4607,4607,7411,1,0.0
4608,4608,11635,1,0.0
4609,4609,215,1,0.0
4610,4610,11017,1,0.0
4611,4611,21840,1,0.0
4612,4612,9890,1,0.0
4613,4613,18504,1,0.0
4614,4614,13223,1,0.0
4615,4615,4261,1,0.0
4616,4616,14017,1,0.0
4617,4617,10987,1,0.0
4618,4618,18708,1,0.0
4619,4619,20204,1,0.0
4620,4620,24089,1,0.0
4621,4621,30000,1,0.0
4622,4622,11680,1,0.0
4623,4623,9205,1,0.0
4624,4624,4759,1,0.0
4625,4625,33310,1,0.0
4626,4626,33173,1,0.0
4627,4627,32234,1,0.0
4628,4628,24061,1,0.0
4629,4629,18821,1,0.0
4630,4630,20165,1,0.0
4631,4631,17149,1,0.0
4632,4632,16982,1,0.0
4633,4633,25801,1,0.0
4634,4634,12184,1,0.0
4635,4635,16119,1,0.0
4636,4636,29222,1,0.0
4637,4637,2028,1,0.0
4638,4638,21613,1,0.0
4639,4639,27936,1,0.0
4640,4640,8816,1,0.0
4641,4641,3988,1,0.0
4642,4642,7236,1,0.0
4643,4643,11243,1,0.0
4644,4644,6119,1,0.0
4645,4645,13266,1,0.0
4646,4646,1687,1,0.0
4647,4647,17299,1,0.0
4648,4648,17815,1,0.0
4649,4649,2426,1,0.0
4650,4650,3845,1,0.0
4651,4651,32026,1,0.0
4652,4652,14437,1,0.0
4653,4653,23102,1,0.0
4654,4654,24234,1,0.0
4655,4655,27571,1,0.0
4656,4656,492,1,0.0
4657,4657,13604,1,0.0
4658,4658,11420,1,0.0
4659,4659,14153,1,0.0
4660,4660,11497,1,0.0
4661,4661,18373,1,0.0
4662,4662,17891,1,0.0
4663,4663,1216,1,0.0
4664,4664,32302,1,0.0
4665,4665,21207,1,0.0
4666,4666,20252,1,0.0
4667,4667,7499,1,0.0
4668,4668,29693,1,0.0
4669,4669,10294,1,0.0
4670,4670,17939,1,0.0
4671,4671,18421,1,0.0
4672,4672,7593,1,0.0
4673,4673,12313,1,0.0
4674,4674,32377,1,0.0
4675,4675,20893,1,0.0
4676,4676,6873,1,0.0
4677,4677,7869,1,0.0
4678,4678,4740,1,0.0
4679,4679,1020,1,0.0
4680,4680,27714,1,0.0
4681,4681,13798,1,0.0
4682,4682,1068,1,0.0
4683,4683,31953,1,0.0
4684,4684,21320,1,0.0
4685,4685,1614,1,0.0
4686,4686,20138,1,0.0
4687,4687,30976,1,0.0
4688,4688,19961,1,0.0
4689,4689,27016,1,0.0
4690,4690,27967,1,0.0
4691,4691,24032,1,0.0
4692,4692,11643,1,0.0
4693,4693,21915,1,0.0
4694,4694,15755,1,0.0
4695,4695,16606,1,0.0
4696,4696,29032,1,0.0
4697,4697,3487,1,0.0
4698,4698,33069,1,0.0
4699,4699,1849,1,0.0
4700,4700,13488,1,0.0
4701,4701,28332,1,0.0
4702,4702,27092,1,0.0
4703,4703,1900,1,0.0
4704,4704,26202,1,0.0
4705,4705,20978,1,0.0
4706,4706,29185,1,0.0
4707,4707,32683,1,0.0
4708,4708,15624,1,0.0
4709,4709,1637,1,0.0
4710,4710,10104,1,0.0
4711,4711,16776,1,0.0
4712,4712,8266,1,0.0
4713,4713,31318,1,0.0
4714,4714,7595,1,0.0
4715,4715,555,1,0.0
4716,4716,1001,1,0.0
4717,4717,14283,1,0.0
4718,4718,4850,1,0.0
4719,4719,19512,1,0.0
4720,4720,13968,1,0.0
4721,4721,4661,1,0.0
4722,4722,26317,1,0.0
4723,4723,6989,1,0.0
4724,4724,13755,1,0.0
4725,4725,24983,1,0.0
4726,4726,29553,1,0.0
4727,4727,17018,1,0.0
4728,4728,29405,1,0.0
4729,4729,18563,1,0.0
4730,4730,30907,1,0.0
4731,4731,24928,1,0.0
4732,4732,25835,1,0.0
4733,4733,10148,1,0.0
4734,4734,585,1,0.0
4735,4735,14780,1,0.0
4736,4736,20200,1,0.0
4737,4737,274,1,0.0
4738,4738,13353,1,0.0
4739,4739,28090,1,0.0
4740,4740,13573,1,0.0
4741,4741,13471,1,0.0
4742,4742,26074,1,0.0
4743,4743,19254,1,0.0
4744,4744,23824,1,0.0
4745,4745,8278,1,0.0
4746,4746,25600,1,0.0
4747,4747,5634,1,0.0
4748,4748,20958,1,0.0
4749,4749,13197,1,0.0
4750,4750,2180,1,0.0
4751,4751,22106,1,0.0
4752,4752,29126,1,0.0
4753,4753,3761,1,0.0
4754,4754,239,1,0.0
4755,4755,31256,1,0.0
4756,4756,27561,1,0.0
4757,4757,7346,1,0.0
4758,4758,15635,1,0.0
4759,4759,15432,1,0.0
4760,4760,20390,1,0.0
4761,4761,6006,1,0.0
4762,4762,19355,1,0.0
4763,4763,30828,1,0.0
4764,4764,13907,1,0.0
4765,4765,23142,1,0.0
4766,4766,20244,1,0.0
4767,4767,27340,1,0.0
4768,4768,24988,1,0.0
4769,4769,19178,1,0.0
4770,4770,11706,1,0.0
4771,4771,25765,1,0.0
4772,4772,16423,1,0.0
4773,4773,972,1,0.0
4774,4774,459,1,0.0
4775,4775,569,1,0.0
4776,4776,1125,1,0.0
4777,4777,7315,1,0.0
4778,4778,24660,1,0.0
4779,4779,22030,1,0.0
4780,4780,29131,1,0.0
4781,4781,11383,1,0.0
4782,4782,5557,1,0.0
4783,4783,32229,1,0.0
4784,4784,23712,1,0.0
4785,4785,2391,1,0.0
4786,4786,12555,1,0.0
4787,4787,29071,1,0.0
4788,4788,31612,1,0.0
4789,4789,28509,1,0.0
4790,4790,20234,1,0.0
4791,4791,13099,1,0.0
4792,4792,14957,1,0.0
4793,4793,18812,1,0.0
4794,4794,3451,1,0.0
4795,4795,22738,1,0.0
4796,4796,7548,1,0.0
4797,4797,292,1,0.0
4798,4798,29854,1,0.0
4799,4799,4953,1,0.0
4800,4800,1997,1,0.0
4801,4801,230,1,0.0
4802,4802,18306,1,0.0
4803,4803,947,1,0.0
4804,4804,4430,1,0.0
4805,4805,21932,1,0.0
4806,4806,21880,1,0.0
4807,4807,14459,1,0.0
4808,4808,24830,1,0.0
4809,4809,28921,1,0.0
4810,4810,21140,1,0.0
4811,4811,26170,1,0.0
4812,4812,1074,1,0.0
4813,4813,6887,1,0.0
4814,4814,24222,1,0.0
4815,4815,22672,1,0.0
4816,4816,31516,1,0.0
4817,4817,13698,1,0.0
4818,4818,11297,1,0.0
4819,4819,16352,1,0.0
4820,4820,6823,1,0.0
4821,4821,26258,1,0.0
4822,4822,8691,1,0.0
4823,4823,26784,1,0.0
4824,4824,32161,1,0.0
4825,4825,20064,1,0.0
4826,4826,6991,1,0.0
4827,4827,11400,1,0.0
4828,4828,18875,1,0.0
4829,4829,16398,1,0.0
4830,4830,2271,1,0.0
4831,4831,24711,1,0.0
4832,4832,26905,1,0.0
4833,4833,25630,1,0.0
4834,4834,21752,1,0.0
4835,4835,3553,1,0.0
4836,4836,14658,1,0.0
4837,4837,30237,1,0.0
4838,4838,13642,1,0.0
4839,4839,7654,1,0.0
4840,4840,19451,1,0.0
4841,4841,27536,1,0.0
4842,4842,5632,1,0.0
4843,4843,28486,1,0.0
4844,4844,26923,1,0.0
4845,4845,621,1,0.0
4846,4846,562,1,0.0
4847,4847,9304,1,0.0
4848,4848,30060,1,0.0
4849,4849,33424,1,0.0
4850,4850,17579,1,0.0
4851,4851,29763,1,0.0
4852,4852,25812,1,0.0
4853,4853,22896,1,0.0
4854,4854,20441,1,0.0
4855,4855,10003,1,0.0
4856,4856,20154,1,0.0
4857,4857,24617,1,0.0
4858,4858,5019,1,0.0
4859,4859,7818,1,0.0
4860,4860,29588,1,0.0
4861,4861,3984,1,0.0
4862,4862,20221,1,0.0
4863,4863,27222,1,0.0
4864,4864,4417,1,0.0
4865,4865,10547,1,0.0
4866,4866,19548,1,0.0
4867,4867,25703,1,0.0
4868,4868,30955,1,0.0
4869,4869,870,1,0.0
4870,4870,8015,1,0.0
4871,4871,7985,1,0.0
4872,4872,31039,1,0.0
4873,4873,7475,1,0.0
4874,4874,14732,1,0.0
4875,4875,24738,1,0.0
4876,4876,15782,1,0.0
4877,4877,3814,1,0.0
4878,4878,15832,1,0.0
4879,4879,20808,1,0.0
4880,4880,17247,1,0.0
4881,4881,10103,1,0.0
4882,4882,13579,1,0.0
4883,4883,10669,1,0.0
4884,4884,27334,1,0.0
4885,4885,13168,1,0.0
4886,4886,5139,1,0.0
4887,4887,8116,1,0.0
4888,4888,25345,1,0.0
4889,4889,15626,1,0.0
4890,4890,25054,1,0.0
4891,4891,13386,1,0.0
4892,4892,15871,1,0.0
4893,4893,6062,1,0.0
4894,4894,16412,1,0.0
4895,4895,10063,1,0.0
4896,4896,30651,1,0.0
4897,4897,10167,1,0.0
4898,4898,2875,1,0.0
4899,4899,24857,1,0.0
4900,4900,6311,1,0.0
4901,4901,17075,1,0.0
4902,4902,13585,1,0.0
4903,4903,33328,1,0.0
4904,4904,25640,1,0.0
4905,4905,17228,1,0.0
4906,4906,29848,1,0.0
4907,4907,9591,1,0.0
4908,4908,13498,1,0.0
4909,4909,15169,1,0.0
4910,4910,20245,1,0.0
4911,4911,20606,1,0.0
4912,4912,15892,1,0.0
4913,4913,22220,1,0.0
4914,4914,22341,1,0.0
4915,4915,31388,1,0.0
4916,4916,31530,1,0.0
4917,4917,22155,1,0.0
4918,4918,14974,1,0.0
4919,4919,22501,1,0.0
4920,4920,16749,1,0.0
4921,4921,27000,1,0.0
4922,4922,30846,1,0.0
4923,4923,23335,1,0.0
4924,4924,16643,1,0.0
4925,4925,20774,1,0.0
4926,4926,5946,1,0.0
4927,4927,23779,1,0.0
4928,4928,2368,1,0.0
4929,4929,5951,1,0.0
4930,4930,29804,1,0.0
4931,4931,26240,1,0.0
4932,4932,313,1,0.0
4933,4933,25583,1,0.0
4934,4934,17055,1,0.0
4935,4935,20112,1,0.0
4936,4936,7395,1,0.0
4937,4937,22212,1,0.0
4938,4938,16304,1,0.0
4939,4939,30179,1,0.0
4940,4940,24538,1,0.0
4941,4941,1956,1,0.0
4942,4942,9112,1,0.0
4943,4943,11917,1,0.0
4944,4944,13605,1,0.0
4945,4945,13762,1,0.0
4946,4946,30873,1,0.0
4947,4947,29056,1,0.0
4948,4948,1748,1,0.0
4949,4949,26233,1,0.0
4950,4950,16077,1,0.0
4951,4951,10571,1,0.0
4952,4952,7924,1,0.0
4953,4953,21071,1,0.0
4954,4954,21873,1,0.0
4955,4955,4366,1,0.0
4956,4956,8021,1,0.0
4957,4957,1746,1,0.0
4958,4958,13623,1,0.0
4959,4959,2536,1,0.0
4960,4960,17570,1,0.0
4961,4961,18294,1,0.0
4962,4962,18316,1,0.0
4963,4963,22205,1,0.0
4964,4964,11047,1,0.0
4965,4965,12465,1,0.0
4966,4966,3555,1,0.0
4967,4967,25961,1,0.0
4968,4968,6643,1,0.0
4969,4969,16228,1,0.0
4970,4970,7742,1,0.0
4971,4971,27102,1,0.0
4972,4972,15185,1,0.0
4973,4973,31714,1,0.0
4974,4974,30941,1,0.0
4975,4975,27059,1,0.0
4976,4976,9100,1,0.0
4977,4977,4592,1,0.0
4978,4978,14868,1,0.0
4979,4979,20601,1,0.0
4980,4980,29911,1,0.0
4981,4981,16097,1,0.0
4982,4982,1029,1,0.0
4983,4983,15239,1,0.0
4984,4984,17685,1,0.0
4985,4985,17091,1,0.0
4986,4986,23924,1,0.0
4987,4987,15080,1,0.0
4988,4988,26473,1,0.0
4989,4989,14314,1,0.0
4990,4990,15208,1,0.0
4991,4991,13701,1,0.0
4992,4992,13378,1,0.0
4993,4993,25530,1,0.0
4994,4994,30794,1,0.0
4995,4995,6344,1,0.0
4996,4996,5180,1,0.0
4997,4997,12839,1,0.0
4998,4998,4860,1,0.0
4999,4999,3145,1,0.0
5000,5000,29761,1,0.0
5001,5001,21388,1,0.0
5002,5002,22235,1,0.0
5003,5003,31334,1,0.0
5004,5004,14864,1,0.0
5005,5005,23496,1,0.0
5006,5006,9369,1,0.0
5007,5007,28826,1,0.0
5008,5008,5025,1,0.0
5009,5009,9494,1,0.0
5010,5010,16895,1,0.0
5011,5011,13371,1,0.0
5012,5012,28988,1,0.0
5013,5013,30492,1,0.0
5014,5014,29604,1,0.0
5015,5015,9670,1,0.0
5016,5016,6532,1,0.0
5017,5017,13506,1,0.0
5018,5018,27127,1,0.0
5019,5019,18597,1,0.0
5020,5020,14593,1,0.0
5021,5021,1743,1,0.0
5022,5022,23796,1,0.0
5023,5023,17700,1,0.0
5024,5024,1261,1,0.0
5025,5025,24582,1,0.0
5026,5026,14665,1,0.0
5027,5027,18341,1,0.0
5028,5028,7984,1,0.0
5029,5029,2081,1,0.0
5030,5030,22107,1,0.0
5031,5031,20912,1,0.0
5032,5032,7746,1,0.0
5033,5033,9264,1,0.0
5034,5034,15189,1,0.0
5035,5035,9567,1,0.0
5036,5036,33277,1,0.0
5037,5037,13451,1,0.0
5038,5038,7049,1,0.0
5039,5039,13514,1,0.0
5040,5040,14895,1,0.0
5041,5041,10218,1,0.0
5042,5042,165,1,0.0
5043,5043,117,1,0.0
5044,5044,19493,1,0.0
5045,5045,10182,1,0.0
5046,5046,11772,1,0.0
5047,5047,13791,1,0.0
5048,5048,3792,1,0.0
5049,5049,21633,1,0.0
5050,5050,9526,1,0.0
5051,5051,16721,1,0.0
5052,5052,27150,1,0.0
5053,5053,9028,1,0.0
5054,5054,18850,1,0.0
5055,5055,600,1,0.0
5056,5056,18086,1,0.0
5057,5057,20566,1,0.0
5058,5058,30503,1,0.0
5059,5059,19653,1,0.0
5060,5060,5791,1,0.0
5061,5061,11801,1,0.0
5062,5062,15369,1,0.0
5063,5063,30507,1,0.0
5064,5064,22852,1,0.0
5065,5065,13888,1,0.0
5066,5066,29050,1,0.0
5067,5067,8340,1,0.0
5068,5068,31808,1,0.0
5069,5069,21893,1,0.0
5070,5070,30564,1,0.0
5071,5071,1674,1,0.0
5072,5072,17385,1,0.0
5073,5073,29749,1,0.0
5074,5074,31580,1,0.0
5075,5075,25127,1,0.0
5076,5076,20979,1,0.0
5077,5077,18606,1,0.0
5078,5078,4725,1,0.0
5079,5079,20314,1,0.0
5080,5080,14588,1,0.0
5081,5081,3864,1,0.0
5082,5082,4707,1,0.0
5083,5083,27925,1,0.0
5084,5084,12028,1,0.0
5085,5085,20637,1,0.0
5086,5086,22988,1,0.0
5087,5087,11919,1,0.0
5088,5088,27392,1,0.0
5089,5089,18502,1,0.0
5090,5090,29942,1,0.0
5091,5091,756,1,0.0
5092,5092,12428,1,0.0
5093,5093,23638,1,0.0
5094,5094,24672,1,0.0
5095,5095,3028,1,0.0
5096,5096,28839,1,0.0
5097,5097,16402,1,0.0
5098,5098,3801,1,0.0
5099,5099,28275,1,0.0
5100,5100,18138,1,0.0
5101,5101,21083,1,0.0
5102,5102,11392,1,0.0
5103,5103,14949,1,0.0
5104,5104,146,1,0.0
5105,5105,23192,1,0.0
5106,5106,4397,1,0.0
5107,5107,7166,1,0.0
5108,5108,23551,1,0.0
5109,5109,13827,1,0.0
5110,5110,7087,1,0.0
5111,5111,8801,1,0.0
5112,5112,22565,1,0.0
5113,5113,20603,1,0.0
5114,5114,10357,1,0.0
5115,5115,19225,1,0.0
5116,5116,1720,1,0.0
5117,5117,6843,1,0.0
5118,5118,7210,1,0.0
5119,5119,1644,1,0.0
5120,5120,2808,1,0.0
5121,5121,20748,1,0.0
5122,5122,9650,1,0.0
5123,5123,33267,1,0.0
5124,5124,25852,1,0.0
5125,5125,33225,1,0.0
5126,5126,20136,1,0.0
5127,5127,25738,1,0.0
5128,5128,2036,1,0.0
5129,5129,25343,1,0.0
5130,5130,10319,1,0.0
5131,5131,25287,1,0.0
5132,5132,21635,1,0.0
5133,5133,29959,1,0.0
5134,5134,15610,1,0.0
5135,5135,1722,1,0.0
5136,5136,32178,1,0.0
5137,5137,31315,1,0.0
5138,5138,9436,1,0.0
5139,5139,15430,1,0.0
5140,5140,6879,1,0.0
5141,5141,17,1,0.0
5142,5142,24895,1,0.0
5143,5143,17467,1,0.0
5144,5144,11794,1,0.0
5145,5145,23436,1,0.0
5146,5146,32245,1,0.0
5147,5147,6143,1,0.0
5148,5148,32059,1,0.0
5149,5149,12505,1,0.0
5150,5150,8379,1,0.0
5151,5151,18304,1,0.0
5152,5152,13159,1,0.0
5153,5153,13699,1,0.0
5154,5154,17781,1,0.0
5155,5155,26769,1,0.0
5156,5156,25850,1,0.0
5157,5157,16198,1,0.0
5158,5158,31506,1,0.0
5159,5159,14005,1,0.0
5160,5160,10032,1,0.0
5161,5161,397,1,0.0
5162,5162,13431,1,0.0
5163,5163,20994,1,0.0
5164,5164,14958,1,0.0
5165,5165,16973,1,0.0
5166,5166,18173,1,0.0
5167,5167,15525,1,0.0
5168,5168,4965,1,0.0
5169,5169,32019,1,0.0
5170,5170,28353,1,0.0
5171,5171,9339,1,0.0
5172,5172,7069,1,0.0
5173,5173,26810,1,0.0
5174,5174,26377,1,0.0
5175,5175,13608,1,0.0
5176,5176,21149,1,0.0
5177,5177,31537,1,0.0
5178,5178,26080,1,0.0
5179,5179,7349,1,0.0
5180,5180,22814,1,0.0
5181,5181,24045,1,0.0
5182,5182,26611,1,0.0
5183,5183,1365,1,0.0
5184,5184,12129,1,0.0
5185,5185,15067,1,0.0
5186,5186,1761,1,0.0
5187,5187,26109,1,0.0
5188,5188,2767,1,0.0
5189,5189,29905,1,0.0
5190,5190,26045,1,0.0
5191,5191,4402,1,0.0
5192,5192,32061,1,0.0
5193,5193,2040,1,0.0
5194,5194,1069,1,0.0
5195,5195,16379,1,0.0
5196,5196,396,1,0.0
5197,5197,22683,1,0.0
5198,5198,7606,1,0.0
5199,5199,10099,1,0.0
5200,5200,28080,1,0.0
5201,5201,12626,1,0.0
5202,5202,13932,1,0.0
5203,5203,20085,1,0.0
5204,5204,25365,1,0.0
5205,5205,33112,1,0.0
5206,5206,1907,1,0.0
5207,5207,22213,1,0.0
5208,5208,29820,1,0.0
5209,5209,9581,1,0.0
5210,5210,12247,1,0.0
5211,5211,26204,1,0.0
5212,5212,2305,1,0.0
5213,5213,32057,1,0.0
5214,5214,13739,1,0.0
5215,5215,8791,1,0.0
5216,5216,26261,1,0.0
5217,5217,12819,1,0.0
5218,5218,8755,1,0.0
5219,5219,31311,1,0.0
5220,5220,28298,1,0.0
5221,5221,1267,1,0.0
5222,5222,903,1,0.0
5223,5223,16814,1,0.0
5224,5224,26206,1,0.0
5225,5225,24358,1,0.0
5226,5226,3773,1,0.0
5227,5227,8270,1,0.0
5228,5228,2381,1,0.0
5229,5229,3235,1,0.0
5230,5230,13577,1,0.0
5231,5231,9926,1,0.0
5232,5232,14909,1,0.0
5233,5233,19274,1,0.0
5234,5234,12391,1,0.0
5235,5235,19211,1,0.0
5236,5236,8720,1,0.0
5237,5237,22932,1,0.0
5238,5238,28420,1,0.0
5239,5239,19990,1,0.0
5240,5240,22550,1,0.0
5241,5241,25063,1,0.0
5242,5242,20012,1,0.0
5243,5243,8455,1,0.0
5244,5244,6533,1,0.0
5245,5245,1293,1,0.0
5246,5246,25321,1,0.0
5247,5247,12516,1,0.0
5248,5248,12551,1,0.0
5249,5249,21563,1,0.0
5250,5250,11462,1,0.0
5251,5251,564,1,0.0
5252,5252,9760,1,0.0
5253,5253,20987,1,0.0
5254,5254,32038,1,0.0
5255,5255,5767,1,0.0
5256,5256,6820,1,0.0
5257,5257,16844,1,0.0
5258,5258,27863,1,0.0
5259,5259,13515,1,0.0
5260,5260,23832,1,0.0
5261,5261,7840,1,0.0
5262,5262,16051,1,0.0
5263,5263,26376,1,0.0
5264,5264,31910,1,0.0
5265,5265,3838,1,0.0
5266,5266,537,1,0.0
5267,5267,2781,1,0.0
5268,5268,28979,1,0.0
5269,5269,19761,1,0.0
5270,5270,15921,1,0.0
5271,5271,13653,1,0.0
5272,5272,32158,1,0.0
5273,5273,11960,1,0.0
5274,5274,10434,1,0.0
5275,5275,18386,1,0.0
5276,5276,4136,1,0.0
5277,5277,14568,1,0.0
5278,5278,31342,1,0.0
5279,5279,31059,1,0.0
5280,5280,25451,1,0.0
5281,5281,27135,1,0.0
5282,5282,8114,1,0.0
5283,5283,30454,1,0.0
5284,5284,22788,1,0.0
5285,5285,18035,1,0.0
5286,5286,30923,1,0.0
5287,5287,14707,1,0.0
5288,5288,21772,1,0.0
5289,5289,13957,1,0.0
5290,5290,17142,1,0.0
5291,5291,18156,1,0.0
5292,5292,19680,1,0.0
5293,5293,14468,1,0.0
5294,5294,8883,1,0.0
5295,5295,25938,1,0.0
5296,5296,14769,1,0.0
5297,5297,24060,1,0.0
5298,5298,6268,1,0.0
5299,5299,17335,1,0.0
5300,5300,30148,1,0.0
5301,5301,32500,1,0.0
5302,5302,3537,1,0.0
5303,5303,13617,1,0.0
5304,5304,30727,1,0.0
5305,5305,14368,1,0.0
5306,5306,8666,1,0.0
5307,5307,33372,1,0.0
5308,5308,32432,1,0.0
5309,5309,24515,1,0.0
5310,5310,533,1,0.0
5311,5311,26251,1,0.0
5312,5312,28965,1,0.0
5313,5313,17152,1,0.0
5314,5314,3246,1,0.0
5315,5315,8745,1,0.0
5316,5316,20989,1,0.0
5317,5317,18049,1,0.0
5318,5318,8307,1,0.0
5319,5319,24318,1,0.0
5320,5320,24129,1,0.0
5321,5321,7255,1,0.0
5322,5322,17663,1,0.0
5323,5323,25260,1,0.0
5324,5324,18645,1,0.0
5325,5325,22168,1,0.0
5326,5326,25796,1,0.0
5327,5327,29338,1,0.0
5328,5328,29035,1,0.0
5329,5329,14928,1,0.0
5330,5330,14976,1,0.0
5331,5331,27346,1,0.0
5332,5332,30879,1,0.0
5333,5333,23168,1,0.0
